abdbid,mcc,precision,recall,aucroc,f1
7mzm_0P,-0.009372025951925555,0.125,0.037037037037037035,0.49730639730639725,0.05714285714285714
6ww2_0P,-0.03178108313326363,0.0,0.0,0.4861751152073733,0.0
5b3j_1P,-0.032682420162020887,0.0,0.0,0.4896449704142012,0.0
4olv_0P,0.09545540284819433,0.2222222222222222,0.11428571428571428,0.535130278526505,0.1509433962264151
1cz8_1P,-0.29827961841496237,0.0,0.0,0.3246753246753247,0.0
4leo_0P,-0.033555441115125914,0.0,0.0,0.4862068965517241,0.0
6oor_0P,-0.042763738148522676,0.0,0.0,0.4826923076923077,0.0
7so5_0P,-0.0313283964186213,0.0,0.0,0.4828897338403042,0.0
5cba_0P,-0.05956685373735557,0.1875,0.21428571428571427,0.46884498480243153,0.19999999999999998
3lzf_0P,-0.04417137058689636,0.03333333333333333,0.045454545454545456,0.47455451525218967,0.03846153846153846
6mek_2P,-0.06950320582656101,0.0,0.0,0.46634615384615385,0.0
2iff_0P,0.03247562721078473,0.13432835820895522,0.5625,0.5246128318584071,0.21686746987951808
7cdj_0P,0.17109960388741638,0.375,0.13636363636363635,0.5536469344608879,0.19999999999999998
5vjq_2P,-0.04159039087896905,0.13432835820895522,0.47368421052631576,0.4707870593915982,0.20930232558139533
6xpq_0P,0.05820744157448949,0.125,0.07142857142857142,0.5222527472527472,0.09090909090909091
6bgt_0P,0.017632027257240203,0.05,0.05,0.5088160136286202,0.05000000000000001
7pg8_1P,-0.04585419536933214,0.0,0.0,0.45934959349593496,0.0
7u2e_0P,-0.06295434746615367,0.0,0.0,0.4697802197802198,0.0
3kr3_0P,0.0,0.0,0.0,0.5,0.0
3skj_1P,0.11677484162422845,0.2,0.5909090909090909,0.5805785123966942,0.29885057471264365
2ghw_0P,-0.06259043988925661,0.06666666666666667,0.037037037037037035,0.4758355916892502,0.047619047619047616
5lxg_0P,-0.06189054227988029,0.0,0.0,0.4715909090909091,0.0
4irz_0P,-0.06516032875453674,0.0,0.0,0.4541446208112875,0.0
5vqm_1P,-0.03507584582914461,0.0,0.0,0.48425196850393704,0.0
3wih_1P,-0.06766467279945942,0.0,0.0,0.4873417721518987,0.0
6bp2_0P,-0.010572793885636717,0.17142857142857143,0.46153846153846156,0.4930643127364439,0.25000000000000006
7c4s_1P,-0.029574238257529466,0.0,0.0,0.4928571428571429,0.0
3ulu_1P,-0.03125979470326512,0.0,0.0,0.48359375,0.0
7m30_2P,0.18746266602154474,0.2777777777777778,0.45454545454545453,0.6122284794851166,0.3448275862068966
3l95_1P,0.11977787554470393,0.2727272727272727,0.125,0.541881443298969,0.17142857142857143
7o9s_0P,-0.040604594306458554,0.0,0.0,0.48507462686567165,0.0
5mes_0P,-0.0261010575803482,0.0,0.0,0.49635036496350365,0.0
6fax_0P,-0.1341762770478532,0.0,0.0,0.46153846153846156,0.0
4o9h_0P,0.0,0.0,0.0,0.5,0.0
7cbp_1P,-0.013635574824272667,0.0,0.0,0.49691358024691357,0.0
5igx_0P,0.08937696184584401,0.16666666666666666,0.125,0.5390625,0.14285714285714288
4dgi_0P,0.304486645199599,0.2571428571428571,0.75,0.7220588235294118,0.3829787234042553
7f7h_1P,0.07223887381681986,0.2857142857142857,0.07142857142857142,0.519266917293233,0.1142857142857143
5dmi_0P,-0.11699401969383898,0.0,0.0,0.46296296296296297,0.0
4aei_0P,-0.04494665749754947,0.2222222222222222,0.8,0.4800000000000001,0.3478260869565218
7n3c_0P,0.14199858019184558,0.21621621621621623,0.4444444444444444,0.5927579365079365,0.2909090909090909
6k7o_0P,0.0,0.0,0.0,0.5,0.0
4ybq_1P,-0.0378962014195025,0.015151515151515152,0.06666666666666667,0.4625272331154684,0.024691358024691357
3g6j_1P,0.08028864375144701,0.125,0.06666666666666667,0.5294314381270903,0.08695652173913045
5mo9_0P,-0.04606127153588057,0.0,0.0,0.49404761904761907,0.0
4rgn_1P,0.12019526819614539,0.08571428571428572,0.6923076923076923,0.6309072093825456,0.15254237288135591
7rdw_0P,-0.03835946826560183,0.03333333333333333,0.043478260869565216,0.478325956782088,0.03773584905660378
7m8j_0P,-0.06521764086912765,0.0,0.0,0.4610655737704918,0.0
6xob_0P,-0.013865005430425415,0.0,0.0,0.49507389162561577,0.0
6qb3_0P,-0.024157831381172105,0.0,0.0,0.4963768115942029,0.0
5hbv_0P,0.03898705298997292,0.14285714285714285,0.09523809523809523,0.5162054350536027,0.11428571428571427
7dfp_0P,-0.00418927410776826,0.05555555555555555,0.047619047619047616,0.4980519480519481,0.05128205128205128
7n8i_0P,0.025655723171205555,0.1,0.05263157894736842,0.5094618568894146,0.06896551724137931
6q0e_0P,0.16635530526466358,0.2222222222222222,0.4444444444444444,0.6087087087087087,0.2962962962962963
7tpj_0P,0.263137641725533,0.2647058823529412,0.375,0.654518469656992,0.31034482758620696
7shy_1P,-0.03213789746740263,0.0,0.0,0.4946808510638298,0.0
6vy4_1P,-0.023788462004179632,0.0,0.0,0.49502487562189057,0.0
6hjq_0P,-0.017635925464364047,0.0,0.0,0.4973821989528796,0.0
7te6_1P,-0.037557852249000254,0.0,0.0,0.4891640866873065,0.0
6u9s_1P,-0.01614209511886806,0.2,0.047619047619047616,0.4956405097250168,0.07692307692307693
7ey5_1P,0.10571385332166469,0.25,0.13636363636363635,0.5402315076228119,0.1764705882352941
7kmg_1P,0.07410131649065792,0.18181818181818182,0.1111111111111111,0.529543994861914,0.13793103448275862
7t01_0P,0.040874910638367026,0.1111111111111111,0.07692307692307693,0.5171849427168576,0.09090909090909093
6mtq_0P,0.16004401693294712,0.3333333333333333,0.15789473684210525,0.5570495582020746,0.21428571428571427
5t1d_0P,0.3282572972645066,0.6,0.2857142857142857,0.6201298701298701,0.3870967741935483
7m42_1P,-0.086568731069961,0.0,0.0,0.4657142857142857,0.0
6n4r_0P,-0.02948598757996284,0.0,0.0,0.49134199134199136,0.0
6mb3_0P,-0.06189844605901729,0.0,0.0,0.4814814814814815,0.0
7ce2_0P,0.2492839166992825,0.1875,0.47368421052631576,0.6912813575996065,0.2686567164179105
4gms_1P,-0.03468506261626694,0.0,0.0,0.4914965986394558,0.0
7tuf_1P,-0.011534748636684558,0.0,0.0,0.4986449864498645,0.0
2i9l_0P,0.11978431550642563,0.15789473684210525,0.375,0.5855891719745223,0.22222222222222218
7c61_0P,-0.03798492106086462,0.0,0.0,0.4876373626373626,0.0
7keo_1P,0.3515147868826316,0.6,0.35294117647058826,0.6425722831505484,0.4444444444444445
4ffz_0P,0.16021748611541395,1.0,0.03571428571428571,0.5178571428571429,0.0689655172413793
6iap_0P,0.0,0.0,0.0,0.5,0.0
6oan_1P,-0.05335205663857339,0.0,0.0,0.4794007490636704,0.0
7ttm_0P,-0.06362847629757777,0.0,0.0,0.48520710059171596,0.0
1g7i_0P,-0.18392829439463113,0.07246376811594203,0.29411764705882354,0.3638729828214472,0.11627906976744186
5bvp_0P,0.012091711567487085,0.16666666666666666,0.045454545454545456,0.5033474277660324,0.07142857142857144
7chy_0P,0.088015690693731,0.25,0.10526315789473684,0.5297308155885898,0.14814814814814814
4rqs_0P,-0.05737606075761013,0.0,0.0,0.464041095890411,0.0
7m30_1P,-0.178315737905373,0.0,0.0,0.3918918918918919,0.0
6nmv_0P,0.0,0.0,0.0,0.5,0.0
7phg_0P,0.11772687896789127,0.2727272727272727,0.13043478260869565,0.5420960040211108,0.1764705882352941
6lbh_1P,0.10594651376310078,0.3333333333333333,0.058823529411764705,0.5232005845816587,0.1
5h35_0P,-0.05932092251664006,0.0,0.0,0.48546511627906974,0.0
6cxy_0P,-0.028264830778474425,0.06521739130434782,0.17647058823529413,0.4785414165666267,0.09523809523809525
5vl7_0P,-0.04573804573804574,0.0,0.0,0.47713097713097713,0.0
5ywy_0P,0.09806737911045108,0.18181818181818182,0.1111111111111111,0.5388269310202396,0.13793103448275862
3uzv_0P,-0.11547005383792516,0.12,0.15,0.43749999999999994,0.1333333333333333
7qf0_0P,0.004806869502806801,0.18181818181818182,0.058823529411764705,0.5014614541468762,0.08888888888888888
6ii4_1P,-0.032698720535124404,0.037037037037037035,0.05,0.48122895622895623,0.0425531914893617
1rvf_0P,-0.08151391459392224,0.0,0.0,0.44573643410852715,0.0
4l5f_0P,0.051539329191042996,0.18181818181818182,0.15384615384615385,0.5239819004524886,0.16666666666666669
3so3_0P,0.15909904512601902,0.2222222222222222,0.4,0.600473933649289,0.2857142857142857
4r4h_0P,0.10287203108948202,0.18181818181818182,0.10526315789473684,0.5395881006864988,0.13333333333333333
7luc_3P,-0.01779076562873024,0.0,0.0,0.4957446808510638,0.0
5xs7_0P,-0.0303648346331271,0.0,0.0,0.49278846153846156,0.0
7m30_0P,-0.02686076546751268,0.05555555555555555,0.2222222222222222,0.4761904761904763,0.08888888888888888
7su1_0P,0.27212422108046636,0.6,0.17647058823529413,0.578134284016637,0.2727272727272727
7ejy_0P,0.011144179967299828,0.18181818181818182,0.0625,0.5034722222222222,0.09302325581395349
3n85_0P,-0.04726719101504891,0.0,0.0,0.47554806070826305,0.0
2vis_0P,-0.038237132552480985,0.0,0.0,0.4899193548387097,0.0
7lue_0P,-0.0185894158945953,0.0,0.0,0.4967032967032967,0.0
7kf1_1P,-0.1723895767442251,0.037037037037037035,0.08333333333333333,0.38313008130081294,0.05128205128205128
7tbf_1P,0.003616673687032758,0.09090909090909091,0.058823529411764705,0.5014788038120276,0.07142857142857142
4rx4_1P,-0.0062195892026504175,0.09090909090909091,0.027777777777777776,0.4982149076976663,0.0425531914893617
6u38_0P,-0.03544648928448554,0.0,0.0,0.4786821705426357,0.0
7stz_1P,0.007679054884831055,0.04477611940298507,0.16666666666666666,0.5069610182975338,0.07058823529411765
7wkx_1P,0.06683390116813318,0.17391304347826086,0.2857142857142857,0.5407066052227342,0.2162162162162162
6xoc_0P,-0.043974846545643244,0.0,0.0,0.4869791666666667,0.0
6iw0_0P,-0.0171275640123868,0.0,0.0,0.497289972899729,0.0
7qtj_0P,-0.040587833590960846,0.0641025641025641,0.7142857142857143,0.466768525592055,0.1176470588235294
7deu_0P,0.14444881950729438,0.18181818181818182,0.2,0.5755434782608696,0.1904761904761905
7rbu_0P,-0.022984113504374574,0.05555555555555555,0.045454545454545456,0.4895241477272727,0.049999999999999996
7ps7_1P,-0.07903718467733488,0.0,0.0,0.44565217391304346,0.0
3g6d_0P,-0.2042427416272756,0.0,0.0,0.39325842696629215,0.0
1ezv_0P,-0.08254670369140078,0.0,0.0,0.46706586826347307,0.0
6cvk_0P,-0.05251050315105036,0.0,0.0,0.4921875,0.0
7txz_1P,-0.02292874127098003,0.0,0.0,0.49443207126948774,0.0
5jo4_1P,0.0,0.0,0.0,0.5,0.0
7ley_0P,-0.0459710853800395,0.030303030303030304,0.05,0.4711279461279462,0.03773584905660378
6yio_0P,0.026628840964647477,0.16666666666666666,0.05,0.507638888888889,0.07692307692307691
5o6v_1P,-0.013889692713810063,0.0,0.0,0.4968553459119497,0.0
7unb_0P,-0.11812488464372367,0.0,0.0,0.4608695652173913,0.0
6vyv_0P,-0.03550379950143784,0.0,0.0,0.4744744744744745,0.0
5d1q_0P,0.21157683388321433,0.21052631578947367,0.75,0.6544117647058824,0.3287671232876712
3gi8_0P,-0.049088926523922646,0.0,0.0,0.4724220623501199,0.0
4y5y_0P,-0.023777020524277666,0.0,0.0,0.4973821989528796,0.0
7wed_0P,0.06168676413764138,0.08333333333333333,0.8666666666666667,0.5489247311827957,0.15204678362573096
2qad_1P,-0.09294140729421589,0.0,0.0,0.45862068965517244,0.0
7ki6_0P,-0.03553383619770334,0.0,0.0,0.4848130841121495,0.0
6q23_0P,0.17989336203870035,0.3333333333333333,0.14285714285714285,0.5601926163723916,0.2
7zfe_1P,-0.05570065803819409,0.12,0.48,0.4597452229299363,0.192
5yy5_1P,-0.04139210893269464,0.0,0.0,0.4919786096256685,0.0
1dqj_0P,0.052753496133999746,0.18181818181818182,0.5714285714285714,0.5357142857142857,0.27586206896551724
5kov_0P,-0.06795693007806976,0.037037037037037035,0.05263157894736842,0.46032594175794816,0.043478260869565216
4dke_0P,-0.05373485968623777,0.0,0.0,0.486013986013986,0.0
7cr5_0P,-0.2877392461478422,0.043478260869565216,0.08333333333333333,0.32384488448844884,0.057142857142857134
7mzk_0P,0.03465704874481702,0.15384615384615385,0.09090909090909091,0.5136626379400946,0.1142857142857143
5uoe_1P,-0.03018414884941407,0.0,0.0,0.48150105708245244,0.0
7jr7_1P,-0.0288,0.0,0.0,0.4856,0.0
6nip_1P,-0.01613832370520836,0.0,0.0,0.49738903394255873,0.0
5jym_1P,-0.031334336048130566,0.07407407407407407,0.09523809523809523,0.48251488095238093,0.08333333333333333
4o58_0P,-0.031965122535066406,0.0,0.0,0.49161073825503354,0.0
4nzr_0P,0.07308816827558577,0.5,0.017857142857142856,0.5074404761904762,0.03448275862068965
5g64_1P,0.0,0.0,0.0,0.5,0.0
4yzf_0P,-0.03658219517597996,0.0,0.0,0.47963340122199594,0.0
7oly_0P,0.12662286273293105,0.4,0.1111111111111111,0.536075036075036,0.1739130434782609
7so7_1P,0.004893594802430441,0.041666666666666664,0.05,0.5026699029126214,0.04545454545454545
4ybl_0P,0.08738275920531945,0.2,0.17647058823529413,0.5413602941176471,0.18750000000000003
6bft_1P,-0.27068306793983854,0.03333333333333333,0.05555555555555555,0.33946608946608947,0.04166666666666667
6hga_0P,-0.024494897427831782,0.0,0.0,0.494,0.0
7wee_0P,-0.08235023302894495,0.07692307692307693,0.6666666666666666,0.4398907103825136,0.13793103448275862
4iof_0P,-0.02550622243405551,0.0,0.0,0.4810725552050473,0.0
1xgt_0P,0.012212008986535773,0.15151515151515152,0.5263157894736842,0.5086124401913875,0.23529411764705885
7c2t_0P,0.3121223136613895,0.5,0.2,0.598997995991984,0.28571428571428575
6o39_0P,-0.06726727939963124,0.0,0.0,0.4852941176470588,0.0
7k9k_0P,-0.003491337874305152,0.08333333333333333,0.058823529411764705,0.49851288830138796,0.06896551724137931
8dls_0P,0.037113879920991,0.08333333333333333,0.07692307692307693,0.5178622875252089,0.08
2h8p_0P,-0.3225911354182047,0.0,0.0,0.35365853658536583,0.0
7kex_0P,-0.07792207792207792,0.0,0.0,0.461038961038961,0.0
3ru8_0P,0.060527661085828015,0.16129032258064516,0.16666666666666666,0.530701754385965,0.16393442622950818
5kvf_0P,0.0473491378891244,0.19230769230769232,0.29411764705882354,0.52774064171123,0.23255813953488372
7rew_0P,0.27632283504177985,0.4,0.375,0.6345588235294118,0.38709677419354843
1mlc_1P,0.08014418105154666,0.16666666666666666,0.6111111111111112,0.5578078078078078,0.2619047619047619
6wik_0P,-0.04774222814358773,0.0,0.0,0.47834645669291337,0.0
6pwc_0P,-0.007069418473288764,0.0,0.0,0.498546511627907,0.0
7n0a_0P,0.20942695414584775,0.23255813953488372,0.5,0.6414473684210527,0.31746031746031744
6xpz_1P,-0.07127136146735974,0.0,0.0,0.4678714859437751,0.0
7lq7_0P,0.1663247859647789,0.25,0.2,0.575,0.22222222222222224
7ezv_1P,0.21941521492926294,0.3333333333333333,0.23529411764705882,0.5935506732813607,0.27586206896551724
7wog_0P,0.12408602458933077,0.16363636363636364,0.72,0.5925581395348838,0.26666666666666666
5d93_1P,0.2964134486792093,0.25,0.5555555555555556,0.7095959595959596,0.3448275862068966
4v1d_1P,-0.1571483137762648,0.16666666666666666,0.23529411764705882,0.4135654261704682,0.19512195121951217
1eo8_0P,-0.02991412017977052,0.0,0.0,0.49328859060402686,0.0
7phq_0P,-0.045407660918649985,0.0,0.0,0.4948453608247423,0.0
5w42_0P,-0.07403726770912383,0.0,0.0,0.47231833910034604,0.0
7ru8_0P,0.2040840922458976,0.42857142857142855,0.15,0.5627300613496932,0.2222222222222222
6e63_1P,0.01876071165514683,0.15384615384615385,0.1111111111111111,0.5081417624521073,0.12903225806451615
7u8m_3P,0.019370122693388513,0.05555555555555555,0.07692307692307693,0.5113049889407716,0.06451612903225808
7yrf_0P,0.0959372614364478,0.0625,0.25,0.5934873949579832,0.1
6v4o_0P,0.15301754047314603,0.23529411764705882,0.16666666666666666,0.5650234741784038,0.19512195121951217
6otc_0P,-0.03611052289579302,0.0,0.0,0.4870689655172414,0.0
6cxc_2P,-0.01257986041715917,0.0,0.0,0.4943661971830986,0.0
2xra_0P,0.014619586187504826,0.09166666666666666,0.5789473684210527,0.5128239380176329,0.15827338129496402
6wm9_1P,0.0,0.0,0.0,0.5,0.0
6phc_1P,-0.07966828994163483,0.0,0.0,0.48120300751879697,0.0
6xe1_0P,0.07152351257047909,0.25,0.07407407407407407,0.5204624514016778,0.11428571428571428
4nm8_1P,0.0,0.0,0.0,0.5,0.0
6whk_0P,0.009375666280651658,0.10909090909090909,0.2727272727272727,0.5067340067340067,0.15584415584415584
7mzj_3P,0.005660089510980477,0.125,0.043478260869565216,0.5017391304347826,0.06451612903225806
6xc2_0P,0.015712009882248957,0.2,0.058823529411764705,0.504567044208988,0.0909090909090909
1xgu_0P,0.09476090972218473,0.19696969696969696,0.6190476190476191,0.5641534391534392,0.29885057471264365
7wi0_0P,-0.11259426137666362,0.11278195488721804,0.5555555555555556,0.4244843646041251,0.1875
5sy8_0P,0.0011391169368221475,0.1111111111111111,0.058823529411764705,0.5004262574595055,0.07692307692307691
3mac_0P,-0.016189814339588025,0.11570247933884298,0.5384615384615384,0.4876518218623482,0.1904761904761905
2wub_0P,-0.00912120806870569,0.09090909090909091,0.21739130434782608,0.4934882789020237,0.12820512820512822
5kem_1P,-0.02997743122005747,0.037037037037037035,0.07692307692307693,0.47910080786793113,0.05
2bdn_0P,0.0,0.0,0.0,0.5,0.0
6ol6_0P,-0.07314708659895917,0.0,0.0,0.4855769230769231,0.0
4y5v_2P,-0.025427929407405844,0.0,0.0,0.4972972972972973,0.0
7n0u_0P,0.19125808408062162,0.2692307692307692,0.35,0.6066546762589928,0.3043478260869565
4nik_0P,-0.019794758645931207,0.0,0.0,0.4975728155339806,0.0
7lxx_0P,-0.06977498959044451,0.0,0.0,0.4620253164556962,0.0
7u2d_0P,-0.06295434746615367,0.0,0.0,0.4697802197802198,0.0
7ttx_0P,-0.12576527058508563,0.07547169811320754,0.13793103448275862,0.4213751557955962,0.0975609756097561
1g7m_0P,-0.16952847858967607,0.07575757575757576,0.29411764705882354,0.37473739495798325,0.12048192771084337
6apd_0P,-0.0177535384617785,0.0,0.0,0.49575371549893843,0.0
7qny_1P,0.12121264241895217,0.3333333333333333,0.13333333333333333,0.5405228758169934,0.19047619047619044
7cyv_0P,0.08035363177383971,0.2,0.07142857142857142,0.5246031746031745,0.10526315789473682
5d8j_0P,0.09642365197998376,0.25,0.15789473684210525,0.5394736842105263,0.1935483870967742
6att_0P,0.06435918535468894,0.07142857142857142,0.13333333333333333,0.5434523809523808,0.09302325581395349
6b0e_0P,0.1499747168662297,0.5,0.07692307692307693,0.5315649867374005,0.13333333333333336
6tys_0P,-0.03935403093695666,0.0,0.0,0.4808558558558559,0.0
5tpw_0P,-0.030011526170479082,0.0,0.0,0.48927613941018766,0.0
4rfn_0P,0.0054760903615080365,0.09090909090909091,0.06666666666666667,0.5023735810113519,0.07692307692307691
7jmo_0P,0.04707871142741631,0.25,0.0625,0.5126164596273292,0.1
2qqk_0P,0.05499690630655382,0.0625,0.13333333333333333,0.5395418927064496,0.0851063829787234
6ion_0P,0.0,0.1,0.05,0.49999999999999994,0.06666666666666667
7dm1_1P,-0.09033645230895575,0.0,0.0,0.40683229813664595,0.0
5veb_0P,0.07903407615550152,0.2857142857142857,0.23076923076923078,0.5364372469635628,0.25531914893617025
7l7r_0P,-0.017057036687954583,0.0,0.0,0.4971671388101983,0.0
6oro_2P,-0.01728006873333809,0.0,0.0,0.49562363238512036,0.0
7nx6_1P,0.05061857029800281,0.25,0.06451612903225806,0.5137395459976105,0.10256410256410256
7usl_0P,-0.06224678294730755,0.0,0.0,0.4424964936886395,0.0
3uzq_0P,-0.006085806194501845,0.2,0.05,0.49833333333333335,0.08000000000000002
3jcb_0P,-0.014678923792502564,0.0,0.0,0.49208144796380093,0.0
5gs2_0P,-0.056039229081588544,0.05194805194805195,0.13333333333333333,0.45835806132542034,0.07476635514018692
4fqj_0P,0.07114914586232078,0.14285714285714285,0.10526315789473684,0.5308133971291865,0.12121212121212122
7e3o_0P,0.031036598970479622,0.15789473684210525,0.125,0.5140151515151515,0.13953488372093023
7f3q_0P,-0.06833548758359195,0.0,0.0,0.47714285714285715,0.0
6h3u_0P,-0.06766068671293826,0.0,0.0,0.47333333333333333,0.0
3uyp_0P,0.11475751327689783,0.2727272727272727,0.45,0.5671052631578948,0.339622641509434
5j13_0P,0.15230326644555356,0.26666666666666666,0.25,0.5740740740740741,0.2580645161290323
7x1m_2P,0.10486706544672207,0.12096774193548387,0.7894736842105263,0.5850777511961722,0.2097902097902098
6hjp_0P,0.0,0.0,0.0,0.5,0.0
7mlv_1P,0.21893683625189767,0.20833333333333334,0.38461538461538464,0.6445689988403557,0.2702702702702703
6p67_1P,-0.03441377514977419,0.0,0.0,0.4942857142857143,0.0
6j14_0P,0.0,0.0,0.0,0.5,0.0
6al0_0P,-0.047688615293275116,0.0,0.0,0.48538011695906436,0.0
6o1f_0P,-0.12832679484377071,0.017857142857142856,0.05,0.4016816143497758,0.026315789473684206
7amr_0P,0.0,0.0,0.0,0.5,0.0
2fjh_1P,0.06366952673208814,0.125,0.3333333333333333,0.5473484848484849,0.18181818181818182
5o7p_0P,-0.0207059308664925,0.0,0.0,0.48737373737373735,0.0
4f9l_1P,-0.023788462004179632,0.0,0.0,0.49502487562189057,0.0
6bpa_1P,0.0,0.0,0.0,0.5,0.0
6ktr_1P,-0.002553705750430498,0.13043478260869565,0.16666666666666666,0.49858757062146897,0.14634146341463414
1h0d_0P,-0.08468932107428664,0.12087912087912088,0.6470588235294118,0.44617092119866814,0.2037037037037037
7e8f_1P,0.054362358853390184,0.125,0.08333333333333333,0.5224358974358974,0.1
4jkp_0P,0.1296561563880661,0.2727272727272727,0.15,0.54944089456869,0.19354838709677416
2ghw_1P,-0.0448845764492771,0.08333333333333333,0.037037037037037035,0.48435702783528867,0.05128205128205128
5x0t_1P,-0.057892030733555755,0.0,0.0,0.49193548387096775,0.0
2r56_1P,0.19308582308458777,0.5,0.125,0.5513888888888888,0.2
4tsb_0P,0.013860819004187352,0.13636363636363635,0.5294117647058824,0.5102415966386554,0.21686746987951808
6s5a_0P,-0.03017514696982569,0.0,0.0,0.49476439790575916,0.0
6rcu_0P,-0.021763232524523786,0.0,0.0,0.49557522123893805,0.0
7r6w_0P,-0.08413671366997472,0.0,0.0,0.46590909090909094,0.0
7rah_1P,-0.09180771991112703,0.0,0.0,0.40909090909090906,0.0
7sgm_0P,0.04520862185316707,0.25,0.045454545454545456,0.5103305785123966,0.07692307692307693
7kql_0P,0.18131358949897566,1.0,0.041666666666666664,0.5208333333333334,0.07999999999999999
7eya_0P,-0.02203826380581379,0.08333333333333333,0.05,0.49125766871165644,0.0625
4h8w_0P,0.07438389333295303,0.13636363636363635,0.13043478260869565,0.536429512516469,0.1333333333333333
7qnw_1P,0.03716259980258917,0.0970873786407767,0.5882352941176471,0.5328816920026438,0.16666666666666669
7ps1_0P,0.010602775131066377,0.15,0.1111111111111111,0.5046573519627412,0.12765957446808512
1bj1_1P,-0.29827961841496237,0.0,0.0,0.3246753246753247,0.0
2vc2_0P,-0.08552650849868082,0.0,0.0,0.43155452436194897,0.0
1z3g_1P,-0.06059639687952129,0.0,0.0,0.4837662337662338,0.0
4k3j_0P,-0.016946014160288892,0.0,0.0,0.4960552268244576,0.0
7sd5_0P,-0.10384346562555204,0.0,0.0,0.463855421686747,0.0
7mrz_0P,0.08590346023571059,0.2222222222222222,0.09523809523809523,0.5290020263424519,0.13333333333333333
2dqg_0P,0.09476090972218473,0.19696969696969696,0.6190476190476191,0.5641534391534392,0.29885057471264365
1qfu_0P,-0.033679095538790345,0.0,0.0,0.4931506849315068,0.0
4m7l_0P,0.0,0.0,0.0,0.5,0.0
3nps_0P,0.27098969248159777,0.2777777777777778,0.5357142857142857,0.6763078470824949,0.36585365853658536
7qny_0P,0.09327121756727151,0.25,0.125,0.5341981132075472,0.16666666666666666
5kve_0P,-0.13750000279453378,0.10344827586206896,0.15789473684210525,0.42041078305519897,0.125
6p8n_0P,0.08469062579307603,0.2,0.22727272727272727,0.5446708463949843,0.21276595744680854
6pyc_1P,0.2690162058530273,0.6,0.15,0.5698186528497409,0.24
7joo_0P,-0.03991228933928331,0.0,0.0,0.4946236559139785,0.0
7kq7_0P,-0.023291833202136396,0.0,0.0,0.49732620320855614,0.0
6wty_3P,0.0,0.0,0.0,0.5,0.0
7bh8_1P,-0.05329544781384212,0.0,0.0,0.47674418604651164,0.0
4qci_1P,-0.29945322260642876,0.0,0.0,0.3116883116883117,0.0
7kmi_0P,0.024335891444593787,0.2,0.09090909090909091,0.5086447295036252,0.12500000000000003
7nxa_1P,0.012026117576930073,0.15789473684210525,0.10714285714285714,0.5050865800865801,0.1276595744680851
5d1z_2P,0.0760892348265314,0.16129032258064516,0.29411764705882354,0.5485739750445633,0.20833333333333331
7wrv_0P,-0.08162314318845677,0.10833333333333334,0.5,0.4407514450867053,0.1780821917808219
7s4s_0P,0.0580455512746356,0.25,0.06896551724137931,0.5161900756938603,0.1081081081081081
7t7b_0P,-0.09211958183666911,0.0,0.0,0.4676470588235294,0.0
8a1e_0P,0.06721969395559128,0.09433962264150944,0.22727272727272727,0.5499758861827828,0.13333333333333336
6ywd_0P,-0.19245008972987526,0.0,0.0,0.4126984126984127,0.0
6kyz_1P,0.20627304464133228,0.3333333333333333,0.2222222222222222,0.5857946554149086,0.26666666666666666
7bnv_0P,0.09592036674426196,0.18181818181818182,0.13333333333333333,0.5415270018621974,0.15384615384615383
7bpk_0P,-0.023415867954501776,0.0,0.0,0.49477806788511747,0.0
7ucf_0P,0.12443073016861986,0.5,0.037037037037037035,0.5173999502858563,0.06896551724137931
6w4s_0P,-0.03601619345215721,0.0,0.0,0.4748549323017408,0.0
5fcu_0P,0.14765074068626155,0.2608695652173913,0.2727272727272727,0.5752125572269458,0.2666666666666666
5cbe_0P,-0.09998521038223074,0.2,0.16666666666666666,0.45289855072463764,0.1818181818181818
2r4r_0P,-0.05005523846280392,0.0,0.0,0.47157190635451507,0.0
4zxb_1P,-0.007581351788525586,0.0,0.0,0.49884393063583815,0.0
7m3n_0P,-0.00943438210181672,0.0,0.0,0.4981308411214953,0.0
2dqi_0P,0.052753496133999746,0.18181818181818182,0.5714285714285714,0.5357142857142857,0.27586206896551724
5xjm_0P,0.04000452824839329,0.09090909090909091,0.09523809523809523,0.5204451345755694,0.09302325581395349
7tp4_0P,-0.0807845990531873,0.0,0.0,0.4685714285714286,0.0
6ztr_0P,-0.014290892026413135,0.07407407407407407,0.1111111111111111,0.4914529914529915,0.08888888888888888
5xj4_0P,0.0,0.0,0.0,0.5,0.0
7cdi_0P,0.07954713164045785,0.25,0.08333333333333333,0.5240196078431372,0.125
3j8z_0P,0.039109555330480585,0.125,0.038461538461538464,0.5110722610722611,0.058823529411764705
7wsl_0P,0.0,0.0,0.0,0.5,0.0
4yfl_0P,0.10250916324491838,0.2222222222222222,0.12121212121212122,0.5387310606060606,0.1568627450980392
5o14_1P,0.14517046633114902,0.3333333333333333,0.1,0.540990990990991,0.15384615384615383
4hlz_0P,0.0,0.0,0.0,0.5,0.0
5bk1_1P,0.11415368249166712,0.13253012048192772,0.39285714285714285,0.5899196956889264,0.1981981981981982
2oz4_0P,0.0,0.0,0.0,0.5,0.0
6dfi_0P,-0.08222527643025025,0.12903225806451613,0.2222222222222222,0.4503968253968254,0.16326530612244897
